UnitCount,RedPolicy,BluePolicy,Seed,Result
20,0,0,16058,BlueWin
20,0,0,24117,BlueWin
20,0,0,32107,RedWin
20,0,0,3888,BlueWin
20,0,0,8881,BlueWin
20,0,0,20265,RedWin
20,0,0,14115,BlueWin
20,0,0,32367,RedWin
20,0,0,23352,BlueWin
20,0,0,26196,RedWin
20,0,0,14905,BlueWin
20,0,0,11376,BlueWin
20,0,0,28942,BlueWin
20,0,0,29632,Draw
20,0,0,22812,BlueWin
20,0,0,28782,BlueWin
20,0,0,19161,RedWin
20,0,0,8188,RedWin
20,0,0,26918,BlueWin
20,0,0,30309,BlueWin
20,0,0,31976,BlueWin
20,0,0,5800,BlueWin
20,0,0,30325,BlueWin
20,0,0,3364,BlueWin
20,0,0,22964,Draw
20,0,0,30669,BlueWin
20,0,0,26645,RedWin
20,0,0,28589,BlueWin
20,0,0,31636,RedWin
20,0,0,15472,RedWin
20,0,0,6744,RedWin
20,0,0,18360,RedWin
20,0,0,7484,BlueWin
20,0,0,30411,RedWin
20,0,0,10712,RedWin
20,0,0,10949,RedWin
20,0,0,8583,RedWin
20,0,0,11603,BlueWin
20,0,0,23524,BlueWin
20,0,0,2322,RedWin
20,0,0,2415,BlueWin
20,0,0,22790,RedWin
20,0,0,12513,RedWin
20,0,0,10968,RedWin
20,0,0,20063,BlueWin
20,0,0,27461,RedWin
20,0,0,9387,RedWin
20,0,0,27843,RedWin
20,0,0,13481,RedWin
20,0,0,23245,BlueWin
20,0,0,24936,BlueWin
20,0,0,32229,RedWin
20,0,0,352,RedWin
20,0,0,26481,BlueWin
20,0,0,26411,BlueWin
20,0,0,18836,BlueWin
20,0,0,15877,BlueWin
20,0,0,28643,BlueWin
20,0,0,23360,RedWin
20,0,0,1542,RedWin
20,0,0,31413,BlueWin
20,0,0,776,RedWin
20,0,0,2272,BlueWin
20,0,0,21858,RedWin
20,0,0,13611,RedWin
20,0,0,13202,BlueWin
20,0,0,27281,BlueWin
20,0,0,25828,RedWin
20,0,0,22836,BlueWin
20,0,0,245,BlueWin
20,0,0,26983,BlueWin
20,0,0,32745,BlueWin
20,0,0,8093,BlueWin
20,0,0,11005,RedWin
20,0,0,29057,BlueWin
20,0,0,27564,RedWin
20,0,0,27845,BlueWin
20,0,0,1593,RedWin
20,0,0,8291,Draw
20,0,0,20811,RedWin
20,0,0,11797,RedWin
20,0,0,27973,RedWin
20,0,0,891,RedWin
20,0,0,2771,Draw
20,0,0,12529,BlueWin
20,0,0,14395,BlueWin
20,0,0,22948,RedWin
20,0,0,22448,Draw
20,0,0,29138,RedWin
20,0,0,16226,Draw
20,0,0,26731,RedWin
20,0,0,26501,RedWin
20,0,0,26129,RedWin
20,0,0,1833,RedWin
20,0,0,5696,BlueWin
20,0,0,25166,BlueWin
20,0,0,31113,RedWin
20,0,0,18677,BlueWin
20,0,0,21894,BlueWin
20,0,0,4055,RedWin
20,0,1,9103,RedWin
20,0,1,15168,Draw
20,0,1,26970,BlueWin
20,0,1,15867,Draw
20,0,1,20160,RedWin
20,0,1,22459,BlueWin
20,0,1,19151,RedWin
20,0,1,24720,RedWin
20,0,1,9014,RedWin
20,0,1,24833,BlueWin
20,0,1,10468,RedWin
20,0,1,11209,BlueWin
20,0,1,8480,RedWin
20,0,1,17999,RedWin
20,0,1,28451,RedWin
20,0,1,32184,RedWin
20,0,1,27163,BlueWin
20,0,1,9870,RedWin
20,0,1,25375,BlueWin
20,0,1,12461,BlueWin
20,0,1,17502,RedWin
20,0,1,4480,BlueWin
20,0,1,32609,BlueWin
20,0,1,19966,RedWin
20,0,1,27951,RedWin
20,0,1,14732,RedWin
20,0,1,10282,BlueWin
20,0,1,4587,BlueWin
20,0,1,2903,RedWin
20,0,1,12998,RedWin
20,0,1,27132,RedWin
20,0,1,15045,BlueWin
20,0,1,5488,BlueWin
20,0,1,29083,RedWin
20,0,1,2128,RedWin
20,0,1,16045,RedWin
20,0,1,25586,RedWin
20,0,1,10504,Draw
20,0,1,95,RedWin
20,0,1,25512,RedWin
20,0,1,11995,RedWin
20,0,1,22487,RedWin
20,0,1,4686,BlueWin
20,0,1,26927,BlueWin
20,0,1,8946,BlueWin
20,0,1,29447,BlueWin
20,0,1,26326,BlueWin
20,0,1,11293,RedWin
20,0,1,15259,BlueWin
20,0,1,32117,BlueWin
20,0,1,10656,BlueWin
20,0,1,31734,RedWin
20,0,1,28163,RedWin
20,0,1,18313,RedWin
20,0,1,6140,BlueWin
20,0,1,9240,BlueWin
20,0,1,21423,RedWin
20,0,1,10406,Draw
20,0,1,12937,BlueWin
20,0,1,24396,RedWin
20,0,1,3698,RedWin
20,0,1,3684,RedWin
20,0,1,1754,BlueWin
20,0,1,32520,RedWin
20,0,1,2744,RedWin
20,0,1,21050,RedWin
20,0,1,3049,RedWin
20,0,1,8634,RedWin
20,0,1,29144,RedWin
20,0,1,10667,RedWin
20,0,1,13256,RedWin
20,0,1,14047,BlueWin
20,0,1,31077,BlueWin
20,0,1,2136,RedWin
20,0,1,390,RedWin
20,0,1,2526,BlueWin
20,0,1,30915,BlueWin
20,0,1,22307,BlueWin
20,0,1,28719,RedWin
20,0,1,19073,RedWin
20,0,1,1751,RedWin
20,0,1,14175,RedWin
20,0,1,18031,RedWin
20,0,1,14970,BlueWin
20,0,1,14830,BlueWin
20,0,1,16087,RedWin
20,0,1,18740,RedWin
20,0,1,31364,BlueWin
20,0,1,7719,RedWin
20,0,1,7229,RedWin
20,0,1,5790,BlueWin
20,0,1,1086,RedWin
20,0,1,5689,RedWin
20,0,1,1176,RedWin
20,0,1,14590,RedWin
20,0,1,11443,BlueWin
20,0,1,12790,RedWin
20,0,1,4608,BlueWin
20,0,1,24358,BlueWin
20,0,1,20515,RedWin
20,0,2,11717,BlueWin
20,0,2,5317,RedWin
20,0,2,5138,BlueWin
20,0,2,24059,RedWin
20,0,2,4424,RedWin
20,0,2,4147,RedWin
20,0,2,3760,BlueWin
20,0,2,28907,BlueWin
20,0,2,29365,RedWin
20,0,2,1092,BlueWin
20,0,2,9129,BlueWin
20,0,2,26601,RedWin
20,0,2,9121,BlueWin
20,0,2,12057,BlueWin
20,0,2,10912,RedWin
20,0,2,4338,RedWin
20,0,2,1186,BlueWin
20,0,2,22884,RedWin
20,0,2,22821,BlueWin
20,0,2,15827,BlueWin
20,0,2,7767,RedWin
20,0,2,29753,BlueWin
20,0,2,84,BlueWin
20,0,2,4174,BlueWin
20,0,2,8847,BlueWin
20,0,2,592,Draw
20,0,2,596,BlueWin
20,0,2,5929,BlueWin
20,0,2,2301,RedWin
20,0,2,17490,RedWin
20,0,2,32568,RedWin
20,0,2,27091,RedWin
20,0,2,18691,RedWin
20,0,2,25741,BlueWin
20,0,2,29612,BlueWin
20,0,2,10285,RedWin
20,0,2,15707,BlueWin
20,0,2,22166,RedWin
20,0,2,5173,BlueWin
20,0,2,15063,BlueWin
20,0,2,1558,BlueWin
20,0,2,17330,RedWin
20,0,2,26899,Draw
20,0,2,29471,RedWin
20,0,2,6579,BlueWin
20,0,2,16871,BlueWin
20,0,2,18517,BlueWin
20,0,2,26355,BlueWin
20,0,2,6622,BlueWin
20,0,2,27185,BlueWin
20,0,2,25877,BlueWin
20,0,2,28046,BlueWin
20,0,2,9845,BlueWin
20,0,2,22755,RedWin
20,0,2,11555,BlueWin
20,0,2,25654,RedWin
20,0,2,12759,RedWin
20,0,2,20547,RedWin
20,0,2,29784,BlueWin
20,0,2,21112,RedWin
20,0,2,29265,RedWin
20,0,2,9467,RedWin
20,0,2,28786,BlueWin
20,0,2,31295,BlueWin
20,0,2,30013,BlueWin
20,0,2,6716,BlueWin
20,0,2,5327,RedWin
20,0,2,12915,RedWin
20,0,2,12292,RedWin
20,0,2,29653,RedWin
20,0,2,24565,RedWin
20,0,2,2936,BlueWin
20,0,2,31494,RedWin
20,0,2,20835,Draw
20,0,2,27340,RedWin
20,0,2,31494,RedWin
20,0,2,529,BlueWin
20,0,2,21302,BlueWin
20,0,2,2967,BlueWin
20,0,2,6619,BlueWin
20,0,2,13384,BlueWin
20,0,2,31926,RedWin
20,0,2,7899,BlueWin
20,0,2,15782,RedWin
20,0,2,804,Draw
20,0,2,25328,BlueWin
20,0,2,32705,BlueWin
20,0,2,797,RedWin
20,0,2,28574,RedWin
20,0,2,31479,RedWin
20,0,2,29018,BlueWin
20,0,2,19448,RedWin
20,0,2,4020,BlueWin
20,0,2,31572,RedWin
20,0,2,29826,BlueWin
20,0,2,6145,RedWin
20,0,2,28163,RedWin
20,0,2,8409,BlueWin
20,0,2,10798,BlueWin
20,0,2,18352,RedWin
20,1,0,1453,BlueWin
20,1,0,12439,RedWin
20,1,0,13434,BlueWin
20,1,0,30424,RedWin
20,1,0,1191,BlueWin
20,1,0,11945,BlueWin
20,1,0,4869,BlueWin
20,1,0,17226,BlueWin
20,1,0,24342,RedWin
20,1,0,19389,BlueWin
20,1,0,31219,BlueWin
20,1,0,20598,BlueWin
20,1,0,13030,BlueWin
20,1,0,6798,BlueWin
20,1,0,3548,BlueWin
20,1,0,9819,BlueWin
20,1,0,18613,BlueWin
20,1,0,5713,BlueWin
20,1,0,17580,BlueWin
20,1,0,12718,BlueWin
20,1,0,13646,BlueWin
20,1,0,18403,RedWin
20,1,0,13565,BlueWin
20,1,0,32439,RedWin
20,1,0,11699,RedWin
20,1,0,31241,BlueWin
20,1,0,8870,BlueWin
20,1,0,25451,Draw
20,1,0,4144,BlueWin
20,1,0,26830,BlueWin
20,1,0,17689,BlueWin
20,1,0,6909,RedWin
20,1,0,5177,Draw
20,1,0,11527,BlueWin
20,1,0,11801,BlueWin
20,1,0,5254,BlueWin
20,1,0,5226,BlueWin
20,1,0,21010,BlueWin
20,1,0,11001,BlueWin
20,1,0,30382,RedWin
20,1,0,17738,BlueWin
20,1,0,4744,BlueWin
20,1,0,22519,RedWin
20,1,0,17199,BlueWin
20,1,0,27951,RedWin
20,1,0,12322,BlueWin
20,1,0,12607,BlueWin
20,1,0,15479,BlueWin
20,1,0,20053,BlueWin
20,1,0,16898,BlueWin
20,1,0,15974,RedWin
20,1,0,14023,BlueWin
20,1,0,18173,BlueWin
20,1,0,7160,BlueWin
20,1,0,22626,RedWin
20,1,0,3412,RedWin
20,1,0,11291,BlueWin
20,1,0,18683,BlueWin
20,1,0,5352,BlueWin
20,1,0,14845,BlueWin
20,1,0,9930,BlueWin
20,1,0,18568,RedWin
20,1,0,26570,BlueWin
20,1,0,8136,BlueWin
20,1,0,7319,BlueWin
20,1,0,6568,BlueWin
20,1,0,29066,BlueWin
20,1,0,10489,BlueWin
20,1,0,2765,BlueWin
20,1,0,12977,BlueWin
20,1,0,9909,BlueWin
20,1,0,28388,RedWin
20,1,0,20870,BlueWin
20,1,0,27162,BlueWin
20,1,0,26232,BlueWin
20,1,0,29736,BlueWin
20,1,0,1343,BlueWin
20,1,0,10133,BlueWin
20,1,0,13705,BlueWin
20,1,0,17010,RedWin
20,1,0,789,RedWin
20,1,0,27540,BlueWin
20,1,0,26890,BlueWin
20,1,0,6723,RedWin
20,1,0,11849,BlueWin
20,1,0,15238,RedWin
20,1,0,1657,BlueWin
20,1,0,4796,BlueWin
20,1,0,11730,BlueWin
20,1,0,21529,Draw
20,1,0,14680,RedWin
20,1,0,19296,BlueWin
20,1,0,7872,BlueWin
20,1,0,22359,BlueWin
20,1,0,16067,BlueWin
20,1,0,3020,BlueWin
20,1,0,5760,RedWin
20,1,0,18094,BlueWin
20,1,0,27911,BlueWin
20,1,0,30419,BlueWin
20,1,1,18081,Draw
20,1,1,3776,Draw
20,1,1,5629,Draw
20,1,1,17614,Draw
20,1,1,12784,Draw
20,1,1,12140,Draw
20,1,1,2450,Draw
20,1,1,28766,Draw
20,1,1,19728,Draw
20,1,1,23964,Draw
20,1,1,25289,Draw
20,1,1,11120,Draw
20,1,1,21212,Draw
20,1,1,27623,Draw
20,1,1,16349,Draw
20,1,1,23113,Draw
20,1,1,32463,Draw
20,1,1,22283,Draw
20,1,1,16864,Draw
20,1,1,3917,Draw
20,1,1,13914,Draw
20,1,1,23416,Draw
20,1,1,18602,Draw
20,1,1,17898,Draw
20,1,1,9603,Draw
20,1,1,31300,Draw
20,1,1,5953,Draw
20,1,1,25862,Draw
20,1,1,5576,Draw
20,1,1,32220,Draw
20,1,1,2905,Draw
20,1,1,8070,Draw
20,1,1,10067,Draw
20,1,1,15129,Draw
20,1,1,10109,Draw
20,1,1,1091,Draw
20,1,1,27403,Draw
20,1,1,18320,Draw
20,1,1,32006,Draw
20,1,1,12445,Draw
20,1,1,12920,Draw
20,1,1,32672,Draw
20,1,1,5524,Draw
20,1,1,20391,Draw
20,1,1,7281,Draw
20,1,1,16709,Draw
20,1,1,15290,Draw
20,1,1,17481,Draw
20,1,1,16486,Draw
20,1,1,5926,Draw
20,1,1,23767,Draw
20,1,1,13846,Draw
20,1,1,32680,Draw
20,1,1,3108,Draw
20,1,1,6045,Draw
20,1,1,24385,Draw
20,1,1,17092,Draw
20,1,1,26431,Draw
20,1,1,25837,Draw
20,1,1,12312,Draw
20,1,1,7974,Draw
20,1,1,11574,Draw
20,1,1,26465,Draw
20,1,1,15877,Draw
20,1,1,23141,Draw
20,1,1,18667,Draw
20,1,1,17526,Draw
20,1,1,20318,Draw
20,1,1,16469,Draw
20,1,1,9830,Draw
20,1,1,10643,Draw
20,1,1,12218,Draw
20,1,1,3228,Draw
20,1,1,32652,Draw
20,1,1,24613,Draw
20,1,1,20271,Draw
20,1,1,21167,Draw
20,1,1,2583,Draw
20,1,1,32110,Draw
20,1,1,17345,Draw
20,1,1,27060,Draw
20,1,1,23664,Draw
20,1,1,21574,Draw
20,1,1,24561,Draw
20,1,1,29066,Draw
20,1,1,17841,Draw
20,1,1,4628,Draw
20,1,1,27689,Draw
20,1,1,11241,Draw
20,1,1,25240,Draw
20,1,1,32041,Draw
20,1,1,18056,Draw
20,1,1,5672,Draw
20,1,1,21500,Draw
20,1,1,24629,Draw
20,1,1,30484,Draw
20,1,1,18553,Draw
20,1,1,15225,Draw
20,1,1,5633,Draw
20,1,1,17435,Draw
20,1,2,26065,BlueWin
20,1,2,12676,RedWin
20,1,2,1995,Draw
20,1,2,19934,BlueWin
20,1,2,11491,BlueWin
20,1,2,1697,RedWin
20,1,2,14577,RedWin
20,1,2,930,RedWin
20,1,2,4321,BlueWin
20,1,2,11385,RedWin
20,1,2,24948,BlueWin
20,1,2,7334,BlueWin
20,1,2,22710,BlueWin
20,1,2,12377,BlueWin
20,1,2,19953,BlueWin
20,1,2,17697,BlueWin
20,1,2,10072,BlueWin
20,1,2,6331,BlueWin
20,1,2,10221,RedWin
20,1,2,27748,BlueWin
20,1,2,10447,BlueWin
20,1,2,21385,BlueWin
20,1,2,30224,BlueWin
20,1,2,13805,RedWin
20,1,2,31756,BlueWin
20,1,2,7723,BlueWin
20,1,2,11016,BlueWin
20,1,2,22360,RedWin
20,1,2,23927,BlueWin
20,1,2,23769,BlueWin
20,1,2,15693,BlueWin
20,1,2,5857,Draw
20,1,2,5492,RedWin
20,1,2,897,RedWin
20,1,2,15377,RedWin
20,1,2,10447,BlueWin
20,1,2,19878,BlueWin
20,1,2,28665,RedWin
20,1,2,23882,BlueWin
20,1,2,15804,BlueWin
20,1,2,5329,BlueWin
20,1,2,16812,RedWin
20,1,2,6591,BlueWin
20,1,2,1385,BlueWin
20,1,2,16397,BlueWin
20,1,2,9462,BlueWin
20,1,2,11043,BlueWin
20,1,2,18271,BlueWin
20,1,2,14550,BlueWin
20,1,2,9469,RedWin
20,1,2,4089,RedWin
20,1,2,18304,BlueWin
20,1,2,17362,BlueWin
20,1,2,15944,RedWin
20,1,2,4867,RedWin
20,1,2,10840,BlueWin
20,1,2,31064,RedWin
20,1,2,1243,BlueWin
20,1,2,20530,BlueWin
20,1,2,10653,BlueWin
20,1,2,11991,BlueWin
20,1,2,18894,RedWin
20,1,2,2619,BlueWin
20,1,2,11872,BlueWin
20,1,2,15098,BlueWin
20,1,2,7460,BlueWin
20,1,2,19761,BlueWin
20,1,2,3014,BlueWin
20,1,2,1649,BlueWin
20,1,2,6539,RedWin
20,1,2,12372,BlueWin
20,1,2,29997,BlueWin
20,1,2,690,BlueWin
20,1,2,6623,BlueWin
20,1,2,32715,RedWin
20,1,2,8866,BlueWin
20,1,2,23890,BlueWin
20,1,2,20705,BlueWin
20,1,2,9409,Draw
20,1,2,32392,BlueWin
20,1,2,8290,BlueWin
20,1,2,14029,BlueWin
20,1,2,31940,RedWin
20,1,2,20530,BlueWin
20,1,2,15830,BlueWin
20,1,2,19259,BlueWin
20,1,2,7393,RedWin
20,1,2,12828,RedWin
20,1,2,26272,BlueWin
20,1,2,12153,RedWin
20,1,2,28518,BlueWin
20,1,2,5448,BlueWin
20,1,2,12099,RedWin
20,1,2,24941,BlueWin
20,1,2,18760,BlueWin
20,1,2,10369,BlueWin
20,1,2,25622,BlueWin
20,1,2,29284,BlueWin
20,1,2,12408,BlueWin
20,1,2,17252,BlueWin
20,2,0,3016,RedWin
20,2,0,4085,BlueWin
20,2,0,8526,BlueWin
20,2,0,18499,Draw
20,2,0,11809,RedWin
20,2,0,14646,RedWin
20,2,0,16733,BlueWin
20,2,0,25094,Draw
20,2,0,11514,RedWin
20,2,0,2208,BlueWin
20,2,0,32474,RedWin
20,2,0,7661,BlueWin
20,2,0,24723,RedWin
20,2,0,1150,RedWin
20,2,0,3512,RedWin
20,2,0,19658,RedWin
20,2,0,1389,RedWin
20,2,0,15987,BlueWin
20,2,0,10160,RedWin
20,2,0,10112,RedWin
20,2,0,24857,RedWin
20,2,0,22413,RedWin
20,2,0,31927,BlueWin
20,2,0,3443,BlueWin
20,2,0,8305,RedWin
20,2,0,27922,RedWin
20,2,0,24494,BlueWin
20,2,0,16420,BlueWin
20,2,0,3882,RedWin
20,2,0,19583,RedWin
20,2,0,20493,Draw
20,2,0,6840,RedWin
20,2,0,22584,BlueWin
20,2,0,24642,BlueWin
20,2,0,17399,RedWin
20,2,0,15874,BlueWin
20,2,0,31081,BlueWin
20,2,0,786,RedWin
20,2,0,5176,RedWin
20,2,0,7259,RedWin
20,2,0,14412,BlueWin
20,2,0,4331,RedWin
20,2,0,24990,BlueWin
20,2,0,28232,RedWin
20,2,0,20838,RedWin
20,2,0,1892,BlueWin
20,2,0,18139,RedWin
20,2,0,31893,BlueWin
20,2,0,15163,BlueWin
20,2,0,21850,RedWin
20,2,0,8033,BlueWin
20,2,0,9231,RedWin
20,2,0,2302,BlueWin
20,2,0,26782,BlueWin
20,2,0,28542,BlueWin
20,2,0,30107,RedWin
20,2,0,12516,RedWin
20,2,0,265,RedWin
20,2,0,7632,RedWin
20,2,0,27342,BlueWin
20,2,0,3466,RedWin
20,2,0,30927,BlueWin
20,2,0,31158,RedWin
20,2,0,16612,RedWin
20,2,0,17745,RedWin
20,2,0,2139,BlueWin
20,2,0,14339,BlueWin
20,2,0,30191,Draw
20,2,0,9770,RedWin
20,2,0,19639,RedWin
20,2,0,15918,Draw
20,2,0,23598,RedWin
20,2,0,984,BlueWin
20,2,0,5946,RedWin
20,2,0,30757,RedWin
20,2,0,21549,BlueWin
20,2,0,28689,BlueWin
20,2,0,432,BlueWin
20,2,0,1183,RedWin
20,2,0,28011,BlueWin
20,2,0,5938,BlueWin
20,2,0,3792,BlueWin
20,2,0,14632,RedWin
20,2,0,12734,BlueWin
20,2,0,27933,RedWin
20,2,0,15918,Draw
20,2,0,20078,BlueWin
20,2,0,22082,RedWin
20,2,0,16332,RedWin
20,2,0,31639,RedWin
20,2,0,14001,BlueWin
20,2,0,21649,BlueWin
20,2,0,10677,BlueWin
20,2,0,20246,BlueWin
20,2,0,16766,RedWin
20,2,0,17080,BlueWin
20,2,0,18013,BlueWin
20,2,0,14970,RedWin
20,2,0,12755,BlueWin
20,2,0,11477,BlueWin
20,2,1,23751,RedWin
20,2,1,15650,RedWin
20,2,1,4869,BlueWin
20,2,1,27551,RedWin
20,2,1,19194,BlueWin
20,2,1,576,Draw
20,2,1,21813,BlueWin
20,2,1,12136,RedWin
20,2,1,29931,RedWin
20,2,1,8872,RedWin
20,2,1,28857,Draw
20,2,1,14819,BlueWin
20,2,1,7822,RedWin
20,2,1,11518,RedWin
20,2,1,24873,RedWin
20,2,1,28964,BlueWin
20,2,1,10623,RedWin
20,2,1,32129,BlueWin
20,2,1,22068,RedWin
20,2,1,4434,RedWin
20,2,1,9624,RedWin
20,2,1,21330,RedWin
20,2,1,13304,RedWin
20,2,1,5882,RedWin
20,2,1,9262,RedWin
20,2,1,19903,BlueWin
20,2,1,27641,BlueWin
20,2,1,24118,RedWin
20,2,1,27443,RedWin
20,2,1,31137,BlueWin
20,2,1,25935,RedWin
20,2,1,23280,RedWin
20,2,1,26018,BlueWin
20,2,1,2232,BlueWin
20,2,1,6259,RedWin
20,2,1,17930,RedWin
20,2,1,16715,RedWin
20,2,1,17614,RedWin
20,2,1,23770,RedWin
20,2,1,6103,RedWin
20,2,1,22792,RedWin
20,2,1,17440,BlueWin
20,2,1,9337,RedWin
20,2,1,16546,BlueWin
20,2,1,2262,RedWin
20,2,1,17894,RedWin
20,2,1,11363,RedWin
20,2,1,7120,RedWin
20,2,1,31487,BlueWin
20,2,1,15201,RedWin
20,2,1,28973,BlueWin
20,2,1,22286,RedWin
20,2,1,23075,BlueWin
20,2,1,13645,RedWin
20,2,1,3995,RedWin
20,2,1,16040,RedWin
20,2,1,10726,RedWin
20,2,1,30604,BlueWin
20,2,1,18260,BlueWin
20,2,1,30299,RedWin
20,2,1,25006,RedWin
20,2,1,27126,RedWin
20,2,1,8762,Draw
20,2,1,18293,RedWin
20,2,1,22303,RedWin
20,2,1,27092,RedWin
20,2,1,29087,RedWin
20,2,1,2110,RedWin
20,2,1,20717,RedWin
20,2,1,2389,RedWin
20,2,1,26136,RedWin
20,2,1,27654,RedWin
20,2,1,8274,RedWin
20,2,1,9095,RedWin
20,2,1,11969,RedWin
20,2,1,3587,RedWin
20,2,1,7475,RedWin
20,2,1,9,BlueWin
20,2,1,28638,RedWin
20,2,1,32738,RedWin
20,2,1,25980,RedWin
20,2,1,25911,RedWin
20,2,1,8383,BlueWin
20,2,1,29449,RedWin
20,2,1,22720,RedWin
20,2,1,16598,RedWin
20,2,1,11366,BlueWin
20,2,1,2839,RedWin
20,2,1,9430,RedWin
20,2,1,26788,RedWin
20,2,1,9922,RedWin
20,2,1,8711,RedWin
20,2,1,32167,RedWin
20,2,1,6920,BlueWin
20,2,1,22119,BlueWin
20,2,1,5021,RedWin
20,2,1,15215,RedWin
20,2,1,30775,RedWin
20,2,1,7713,RedWin
20,2,1,10532,BlueWin
20,2,2,14745,RedWin
20,2,2,11573,BlueWin
20,2,2,9089,BlueWin
20,2,2,8953,RedWin
20,2,2,13868,RedWin
20,2,2,6181,BlueWin
20,2,2,13876,BlueWin
20,2,2,8498,RedWin
20,2,2,1365,BlueWin
20,2,2,16383,BlueWin
20,2,2,9048,RedWin
20,2,2,6239,Draw
20,2,2,9790,BlueWin
20,2,2,15060,BlueWin
20,2,2,17206,RedWin
20,2,2,7204,RedWin
20,2,2,13315,RedWin
20,2,2,25294,Draw
20,2,2,30295,BlueWin
20,2,2,31013,BlueWin
20,2,2,28895,RedWin
20,2,2,29268,BlueWin
20,2,2,10278,BlueWin
20,2,2,4954,BlueWin
20,2,2,11913,BlueWin
20,2,2,24583,BlueWin
20,2,2,31121,RedWin
20,2,2,10244,RedWin
20,2,2,11594,RedWin
20,2,2,4748,BlueWin
20,2,2,11711,BlueWin
20,2,2,2735,RedWin
20,2,2,9685,RedWin
20,2,2,22615,RedWin
20,2,2,16761,RedWin
20,2,2,643,RedWin
20,2,2,2431,RedWin
20,2,2,9269,RedWin
20,2,2,12399,RedWin
20,2,2,22807,BlueWin
20,2,2,1587,BlueWin
20,2,2,7555,BlueWin
20,2,2,6168,BlueWin
20,2,2,29368,RedWin
20,2,2,7140,RedWin
20,2,2,5916,BlueWin
20,2,2,14921,RedWin
20,2,2,8817,RedWin
20,2,2,11573,BlueWin
20,2,2,29513,RedWin
20,2,2,18686,BlueWin
20,2,2,19839,Draw
20,2,2,19853,RedWin
20,2,2,4578,BlueWin
20,2,2,14416,BlueWin
20,2,2,16450,RedWin
20,2,2,21888,BlueWin
20,2,2,21769,BlueWin
20,2,2,26646,BlueWin
20,2,2,1401,Draw
20,2,2,27299,RedWin
20,2,2,5806,BlueWin
20,2,2,1859,RedWin
20,2,2,32017,BlueWin
20,2,2,4044,RedWin
20,2,2,15656,BlueWin
20,2,2,12666,RedWin
20,2,2,25757,RedWin
20,2,2,12296,BlueWin
20,2,2,6842,RedWin
20,2,2,21624,RedWin
20,2,2,12579,RedWin
20,2,2,8490,RedWin
20,2,2,28190,BlueWin
20,2,2,2260,RedWin
20,2,2,17428,BlueWin
20,2,2,3333,RedWin
20,2,2,26619,RedWin
20,2,2,18777,RedWin
20,2,2,3017,BlueWin
20,2,2,17213,BlueWin
20,2,2,2431,RedWin
20,2,2,8775,RedWin
20,2,2,1199,BlueWin
20,2,2,13112,BlueWin
20,2,2,22553,RedWin
20,2,2,3960,RedWin
20,2,2,15494,BlueWin
20,2,2,9447,BlueWin
20,2,2,23738,BlueWin
20,2,2,28038,RedWin
20,2,2,7760,BlueWin
20,2,2,21105,BlueWin
20,2,2,31367,Draw
20,2,2,15119,RedWin
20,2,2,32256,BlueWin
20,2,2,20916,Draw
20,2,2,13215,RedWin
20,2,2,16581,BlueWin
20,2,2,20095,BlueWin
50,0,0,1425,RedWin
50,0,0,30468,BlueWin
50,0,0,19214,BlueWin
50,0,0,2914,RedWin
50,0,0,22077,RedWin
50,0,0,26621,RedWin
50,0,0,15065,RedWin
50,0,0,6289,BlueWin
50,0,0,27941,RedWin
50,0,0,22135,RedWin
50,0,0,8619,RedWin
50,0,0,29277,BlueWin
50,0,0,16650,BlueWin
50,0,0,12512,BlueWin
50,0,0,23735,RedWin
50,0,0,7971,RedWin
50,0,0,22616,RedWin
50,0,0,2621,BlueWin
50,0,0,13055,BlueWin
50,0,0,7287,BlueWin
50,0,0,26013,BlueWin
50,0,0,15055,RedWin
